"pagina","aeroporto","cliques","impressoes","ctr","posicao"
"https://movepark.co/faq/existe-limite-de-altura-gabarito-para-suvs-vans-ou-furgoes-navegantes-nvt","","0","1","0.00","9.00"
"https://movepark.co/faq/existe-limite-de-altura-gabarito-para-suvs-vans-ou-furgoes-recife-rec","","0","5","0.00","7.80"
"https://movepark.co/faq/existe-limite-de-altura-gabarito-para-suvs-vans-ou-furgoes-salgado-filho-poa","","0","1","0.00","1.00"
"https://movepark.co/faq/existe-limite-de-altura-gabarito-para-suvs-vans-ou-furgoes-santos-dumont-sdu","","0","5","0.00","6.20"
"https://movepark.co/faq/existe-limite-de-altura-gabarito-para-suvs-vans-ou-furgoes-viracopos-vcp","VCP","0","2","0.00","4.00"
"https://movepark.co/faq/existe-limite-de-altura-gabarito-para-suvs-vans-ou-furgoes-vitoria-vix","","0","1","0.00","11.00"
"https://movepark.co/faq/o-estacionamento-em-congonhas-oferece-traslado-ate-o-terminal","","0","60","0.00","13.40"
"https://movepark.co/faq/o-estacionamento-em-guarulhos-oferece-traslado-ate-o-terminal","GRU","0","12","0.00","7.58"
"https://movepark.co/faq/o-estacionamento-em-viracopos-oferece-traslado-ate-o-terminal","VCP","0","40","0.00","8.07"
"https://movepark.co/faq/o-estacionamento-no-aeroporto-de-brasilia-oferece-traslado-ate-o-terminal","","0","70","0.00","17.34"
"https://movepark.co/faq/o-estacionamento-no-aeroporto-de-campo-grande-oferece-traslado-ate-o-terminal","","0","2","0.00","13.00"
"https://movepark.co/faq/o-estacionamento-no-aeroporto-de-confins-oferece-traslado-ate-o-terminal","CNF","0","17","0.00","10.06"
"https://movepark.co/faq/o-estacionamento-no-aeroporto-de-florianopolis-oferece-traslado-ate-o-terminal","","0","18","0.00","13.28"
"https://movepark.co/faq/o-estacionamento-no-aeroporto-de-fortaleza-oferece-traslado-ate-o-terminal","","0","19","0.00","9.58"
"https://movepark.co/faq/o-estacionamento-no-aeroporto-de-goiania-oferece-traslado-ate-o-terminal","","0","10","0.00","10.60"
"https://movepark.co/faq/o-estacionamento-no-aeroporto-de-joao-pessoa-oferece-traslado-ate-o-terminal","","0","27","0.00","8.81"
"https://movepark.co/faq/o-estacionamento-no-aeroporto-de-maceio-oferece-traslado-ate-o-terminal","","0","43","0.00","11.88"
"https://movepark.co/faq/o-estacionamento-no-aeroporto-de-navegantes-oferece-traslado-ate-o-terminal","","0","5","0.00","40.00"
"https://movepark.co/faq/o-estacionamento-no-aeroporto-de-salvador-oferece-traslado-ate-o-terminal","","0","10","0.00","8.80"
"https://movepark.co/faq/o-estacionamento-no-aeroporto-de-teresina-oferece-traslado-ate-o-terminal","","0","33","0.00","9.36"
"https://movepark.co/faq/o-estacionamento-no-aeroporto-do-recife-oferece-traslado-ate-o-terminal","","0","40","0.00","10.60"
"https://movepark.co/faq/o-estacionamento-no-galeao-oferece-traslado-ate-o-terminal","","0","65","0.00","27.12"
"https://movepark.co/faq/o-pix-expira-em-quanto-tempo","","0","2","0.00","6.00"
"https://movepark.co/faq/os-estacionamentos-de-guarulhos-sao-seguros-tem-monitoramento","GRU","0","5","0.00","8.20"
"https://movepark.co/faq/os-estacionamentos-de-viracopos-sao-seguros-tem-monitoramento","VCP","0","5","0.00","6.20"
"https://movepark.co/faq/os-estacionamentos-do-galeao-sao-seguros-tem-monitoramento","","0","2","0.00","6.00"
"https://movepark.co/faq/os-estacionamentos-do-santos-dumont-sao-seguros-tem-monitoramento","","0","16","0.00","12.75"
"https://movepark.co/faq/os-estacionamentos-perto-do-aeroporto-de-brasilia-sao-seguros-tem-monitoramento","","0","20","0.00","10.00"
"https://movepark.co/faq/os-estacionamentos-perto-do-aeroporto-de-confins-sao-seguros-tem-monitoramento","CNF","0","5","0.00","8.20"
"https://movepark.co/faq/os-estacionamentos-perto-do-aeroporto-de-cuiaba-sao-seguros-tem-monitoramento","","0","4","0.00","9.75"
"https://movepark.co/faq/os-estacionamentos-perto-do-aeroporto-de-florianopolis-sao-seguros-tem-monitoramento","","0","2","0.00","10.00"
"https://movepark.co/faq/os-estacionamentos-perto-do-aeroporto-de-fortaleza-sao-seguros-tem-monitoramento","","0","3","0.00","9.67"
"https://movepark.co/faq/os-estacionamentos-perto-do-aeroporto-de-goiania-sao-seguros-tem-monitoramento","","0","7","0.00","9.00"
"https://movepark.co/faq/os-estacionamentos-perto-do-aeroporto-de-joao-pessoa-sao-seguros-tem-monitoramento","","0","23","0.00","11.78"
"https://movepark.co/faq/os-estacionamentos-perto-do-aeroporto-de-londrina-sao-seguros-tem-monitoramento","","0","4","0.00","21.50"
"https://movepark.co/faq/os-estacionamentos-perto-do-aeroporto-de-maceio-sao-seguros-tem-monitoramento","","0","3","0.00","52.67"
"https://movepark.co/faq/os-estacionamentos-perto-do-aeroporto-de-navegantes-sao-seguros-tem-monitoramento","","0","7","0.00","27.00"
"https://movepark.co/faq/os-estacionamentos-perto-do-aeroporto-de-teresina-sao-seguros-tem-monitoramento","","0","4","0.00","9.00"
"https://movepark.co/faq/os-estacionamentos-perto-do-aeroporto-de-vitoria-sao-seguros-tem-monitoramento","","0","2","0.00","9.50"
"https://movepark.co/faq/os-estacionamentos-perto-do-aeroporto-do-recife-sao-seguros-tem-monitoramento","","0","56","0.00","10.55"
"https://movepark.co/faq/posso-chegar-antes-ou-sair-depois-do-horario","","0","6","0.00","6.50"
"https://movepark.co/faq/posso-reservar-pra-outra-pessoa-dirigir","","0","1","0.00","1.00"
"https://movepark.co/faq/posso-trocar-o-veiculo-depois-da-reserva","","0","5","0.00","5.40"
"https://movepark.co/faq/quais-formas-de-pagamento-aceitam","","0","3","0.00","8.00"
"https://movepark.co/faq/qual-o-estacionamento-mais-barato-perto-do-aeroporto-afonso-pena","CWB","0","27","0.00","11.96"
"https://movepark.co/faq/qual-o-estacionamento-mais-barato-perto-do-aeroporto-de-campo-grande","","0","10","0.00","10.10"
"https://movepark.co/faq/qual-o-estacionamento-mais-barato-perto-do-aeroporto-de-congonhas","","0","55","0.00","40.05"
"https://movepark.co/faq/qual-o-estacionamento-mais-barato-perto-do-aeroporto-de-cuiaba","","0","4","0.00","6.75"
"https://movepark.co/faq/qual-o-estacionamento-mais-barato-perto-do-aeroporto-de-fortaleza","","0","34","0.00","13.41"
"https://movepark.co/faq/qual-o-estacionamento-mais-barato-perto-do-aeroporto-de-goiania","","0","49","0.00","13.39"
"https://movepark.co/faq/qual-o-estacionamento-mais-barato-perto-do-aeroporto-de-guarulhos","GRU","0","76","0.00","87.88"
"https://movepark.co/faq/qual-o-estacionamento-mais-barato-perto-do-aeroporto-de-joao-pessoa","","0","20","0.00","8.85"
"https://movepark.co/faq/qual-o-estacionamento-mais-barato-perto-do-aeroporto-de-londrina","","0","29","0.00","10.59"
"https://movepark.co/faq/qual-o-estacionamento-mais-barato-perto-do-aeroporto-de-navegantes","","0","5","0.00","51.00"
"https://movepark.co/faq/qual-o-estacionamento-mais-barato-perto-do-aeroporto-do-galeao","","0","70","0.00","27.76"
"https://movepark.co/faq/qual-o-estacionamento-mais-barato-perto-do-aeroporto-salgado-filho","","0","27","0.00","26.37"
"https://movepark.co/faq/quanto-custa-estacionar-no-aeroporto-de-guarulhos","GRU","0","392","0.00","34.81"
"https://movepark.co/faq/quanto-custa-estacionar-no-aeroporto-de-maceio","","0","172","0.00","9.67"
"https://movepark.co/faq/tem-valet-ou-e-self-park-voce-mesmo-estaciona-confins-cnf","CNF","0","1","0.00","5.00"
"https://movepark.co/faq/tem-valet-ou-e-self-park-voce-mesmo-estaciona-congonhas-cgh","","0","4","0.00","7.50"
"https://movepark.co/faq/tem-valet-ou-e-self-park-voce-mesmo-estaciona-cuiaba-cgb","","0","2","0.00","9.50"
"https://movepark.co/faq/tem-valet-ou-e-self-park-voce-mesmo-estaciona-florianopolis-fln","","0","2","0.00","7.00"
"https://movepark.co/faq/tem-valet-ou-e-self-park-voce-mesmo-estaciona-fortaleza-for","","0","3","0.00","9.67"
"https://movepark.co/faq/tem-valet-ou-e-self-park-voce-mesmo-estaciona-galeao-gig","","0","2","0.00","5.50"
"https://movepark.co/faq/tem-valet-ou-e-self-park-voce-mesmo-estaciona-goiania-gyn","","0","7","0.00","34.29"
"https://movepark.co/faq/tem-valet-ou-e-self-park-voce-mesmo-estaciona-guarulhos-gru","GRU","0","3","0.00","2.00"
"https://movepark.co/faq/tem-valet-ou-e-self-park-voce-mesmo-estaciona-londrina-ldb","","0","4","0.00","3.75"
"https://movepark.co/faq/tem-valet-ou-e-self-park-voce-mesmo-estaciona-salgado-filho-poa","","0","1","0.00","9.00"
"https://movepark.co/faq/tem-valet-ou-e-self-park-voce-mesmo-estaciona-salvador-ssa","","0","3","0.00","11.33"
"https://movepark.co/faq/tem-valet-ou-e-self-park-voce-mesmo-estaciona-teresina-the","","0","3","0.00","5.00"
"https://movepark.co/faq/tem-valet-ou-e-self-park-voce-mesmo-estaciona-viracopos-vcp","VCP","0","2","0.00","43.50"
"https://movepark.co/faq/tem-valet-ou-e-self-park-voce-mesmo-estaciona-vitoria-vix","","0","1","0.00","1.00"
"https://movepark.co/login","","0","1","0.00","78.00"
"https://movepark.co/metodologia","","0","1","0.00","12.00"
"https://movepark.co/p/abbapark/aeroporto-afonso-pena/covered","CWB","0","93","0.00","11.97"
"https://movepark.co/p/abbapark/aeroporto-afonso-pena/premium","CWB","0","13","0.00","47.46"
"https://movepark.co/p/abbapark/aeroporto-afonso-pena/uncovered","CWB","0","1","0.00","8.00"
"https://movepark.co/p/aeropark/aeroporto-guarulhos/uncovered","GRU","0","7","0.00","57.14"
"https://movepark.co/p/aeropark/aeroporto-guarulhos/valet","GRU","0","8","0.00","7.38"
"https://movepark.co/p/aerovalet/aeroporto-congonhas/covered","","0","31","0.00","7.06"
"https://movepark.co/p/aerovalet/aeroporto-guarulhos/covered","GRU","0","279","0.00","6.54"
"https://movepark.co/p/aerovalet/aeroporto-guarulhos/uncovered","GRU","0","4","0.00","7.00"
"https://movepark.co/p/aerovalet/aeroporto-guarulhos/valet","GRU","0","13","0.00","7.00"
"https://movepark.co/p/garageinn/aeroporto-viracopos/uncovered","VCP","0","3","0.00","42.67"
"https://movepark.co/p/nationpark/aeroporto-afonso-pena/covered","CWB","0","137","0.00","14.11"
"https://movepark.co/p/nationpark/aeroporto-afonso-pena/covered?dest=CWB&from=2026-08-24T19%3A00%3A00.000Z&to=2026-08-27T19%3A00%3A00.000Z&src=destino","CWB","0","3","0.00","64.67"
"https://movepark.co/p/nationpark/aeroporto-afonso-pena/premium","CWB","0","17","0.00","71.00"
"https://movepark.co/p/nationpark/aeroporto-afonso-pena/uncovered","CWB","0","16","0.00","66.00"
"https://movepark.co/p/plenty/aeroporto-congonhas/covered","","0","62","0.00","10.87"
"https://movepark.co/p/plenty/aeroporto-congonhas/covered?dest=CGH&src=destino","","0","21","0.00","7.43"
"https://movepark.co/politica-de-privacidade/","","0","26","0.00","21.69"
"https://movepark.co/precos","","0","96","0.00","9.32"
"https://movepark.co/precos/aeroporto-afonso-pena","CWB","0","14","0.00","8.50"
"https://movepark.co/precos/aeroporto-de-congonhas","","0","61","0.00","82.46"
"https://movepark.co/precos/aeroporto-internacional-de-sao-paulo-guarulhos","GRU","0","214","0.00","45.13"
"https://movepark.co/precos/terminal-rodoviario-tiete","","0","12","0.00","11.92"
"https://movepark.co/privacidade","","0","3","0.00","5.00"
"https://movepark.co/pt/agendar-teste/","","0","84","0.00","40.67"
"https://movepark.co/pt/author/diego/","","0","2","0.00","7.50"
"https://movepark.co/pt/blog/","","0","153","0.00","23.72"
"https://movepark.co/pt/blog/page/2/","","0","1","0.00","12.00"
"https://movepark.co/pt/como-encontrar-o-melhor-estacionamento-no-aeroporto-de-guarulhos/","GRU","0","6","0.00","5.00"
"https://movepark.co/pt/como-evitar-problemas-no-estacionamento-do-aeroporto-guarulhos/","GRU","0","53","0.00","7.91"
"https://movepark.co/pt/como-reservar-vaga-no-estacionamento-do-aeroporto-de-viracopos/","VCP","0","2","0.00","9.50"
"https://movepark.co/pt/conheca-os-5-principais-estacionamentos-no-aeroporto-de-guarulhos-em-2023/","GRU","0","261","0.00","83.16"
"https://movepark.co/pt/encontre-sua-vaga-de-estacionamento-no-aeroporto-de-guarulhos/","GRU","0","234","0.00","53.20"
"https://movepark.co/pt/estacionamento-aeroporto-guarulhos-seguranca-do-seu-veiculo-e-prioridade/","GRU","0","32","0.00","13.13"
"https://movepark.co/pt/estacionamento-perto-do-aeroporto-de-guarulhos-reserve-online/","GRU","0","1","0.00","92.00"
"https://movepark.co/pt/estacionamentos/faro/","","0","3735","0.00","56.10"
"https://movepark.co/pt/estacionamentos/porto/","","0","7","0.00","38.86"
"https://movepark.co/pt/onde-estacionar-proximo-ao-aeroporto-de-viracopos/","VCP","0","95","0.00","15.49"
"https://movepark.co/pt/politica-de-privacidade/","","0","5","0.00","60.60"
"https://movepark.co/pt/qual-e-o-melhor-estacionamento-aeroporto-guarulhos-2023/","GRU","0","11","0.00","26.45"
"https://movepark.co/pt/qual-e-o-melhor-estacionamento-aeroporto-viracopos-2022/","VCP","0","21","0.00","10.14"
"https://movepark.co/pt/termos-de-uso/","","0","12","0.00","31.83"
"https://movepark.co/pt/wp-content/uploads/sites/2/2022/08/MG_3032.jpg","","0","5","0.00","19.80"
"https://movepark.co/pt/wp-content/uploads/sites/2/2023/01/Como-encontrar-o-melhor-estacionamento-no-aeroporto-de-Guarulhos.png","GRU","0","1","0.00","9.00"
"https://movepark.co/pt/wp-content/uploads/sites/2/2023/06/parque-aeroporto-lisboa-barato-300x200.jpeg","","0","2","0.00","14.00"
"https://movepark.co/pt/wp-content/uploads/sites/2/2023/06/parque-aeroporto-lisboa-barato.jpeg","","0","1","0.00","8.00"
"https://movepark.co/pt/wp-content/uploads/sites/2/2024/04/estacionamento-aeroporto-faro-algarve.jpg","","0","1","0.00","25.00"
"https://movepark.co/pt/wp-content/uploads/sites/2/2024/04/estacionamento-aeroporto-lisboa.jpeg","","0","1","0.00","47.00"
"https://movepark.co/pt/wp-content/uploads/sites/2/2024/04/parque-aeroporto-lisboa.png","","0","1","0.00","36.00"
"https://movepark.co/search","","0","9","0.00","15.44"
"https://movepark.co/search?dest=BSB","","0","1","0.00","93.00"
"https://movepark.co/search?dest=CGH","","0","19","0.00","45.68"
"https://movepark.co/search?dest=CNF","CNF","0","9","0.00","89.00"
"https://movepark.co/search?dest=GIG","","0","8","0.00","85.75"
"https://movepark.co/search?dest=GRU","GRU","0","2","0.00","24.00"
"https://movepark.co/search?dest=GRU&from=2026-08-24T19%3A00%3A00.000Z&to=2026-08-26T19%3A00%3A00.000Z&src=search","GRU","0","4","0.00","42.00"
"https://movepark.co/search?dest=JPA","","0","1","0.00","73.00"
"https://movepark.co/search?dest=POA","","0","12","0.00","64.67"
"https://movepark.co/search?dest=REC","","0","3","0.00","88.67"
"https://movepark.co/search?dest=SDU","","0","11","0.00","45.55"
"https://movepark.co/search?dest=TIE","","0","1","0.00","31.00"
"https://movepark.co/search?dest=VCP","VCP","0","1","0.00","44.00"
"https://movepark.co/search?dest=centro-sp","","0","3","0.00","14.67"
"https://movepark.co/search?dest=nova-iguacu","","0","1","0.00","9.00"
"https://movepark.co/search?dest=tiete","","0","39","0.00","72.62"
"https://movepark.co/search?dest=tiete&src=search","","0","2","0.00","56.50"
"https://movepark.co/seja-parceiro?lote=adbc7de8-de78-4e08-8454-4ad24d5ab9bb","","0","1","0.00","15.00"
"https://movepark.co/sobre","","0","2","0.00","5.00"
"https://movepark.co/termos","","0","1","0.00","3.00"
"https://movepark.co/wp-content/uploads/2022/09/Vagas-Cobertas-4-e1551982825578.jpeg","","0","3","0.00","22.00"
"https://movepark.co/wp-content/uploads/2022/09/estacionamento-aeroporto-de-viracopos-campinas-730x390-c-default-364x256.png","VCP","0","1","0.00","24.00"
"https://movepark.co/wp-content/uploads/2022/09/estacionamento-aeroporto-viracopos10-1-730x390-c-default-364x256.jpeg","","0","1","0.00","24.00"
"https://movepark.co/wp-content/uploads/2022/09/estacionamento-virapark-1.jpeg","","0","2","0.00","19.50"
"https://movepark.co/wp-content/uploads/2023/01/Como-encontrar-o-melhor-estacionamento-no-aeroporto-de-Guarulhos-364x256.png","GRU","0","1","0.00","14.00"
"https://movepark.co/wp-content/uploads/2023/05/WhatsApp-Image-2023-02-16-at-10.34.12.jpeg","","0","1","0.00","9.00"
"https://movepark.co/wp-content/uploads/2023/06/DJI_0009-copy.jpg","","0","3","0.00","15.00"
"https://movepark.co/wp-content/uploads/2023/06/DJI_0036-copy-scaled.jpg","","0","6","0.00","16.00"
"https://movepark.co/wp-content/uploads/2023/06/DJI_0207-copy.jpg","","0","1","0.00","3.00"
"https://movepark.co/wp-content/uploads/2023/06/DJI_0223-copy.jpg","","0","2","0.00","27.50"
"https://movepark.co/wp-content/uploads/2023/06/IMG_5933-copy-scaled.jpg","","0","1","0.00","30.00"
"https://movepark.co/wp-content/uploads/2023/06/IMG_5952-copy-scaled.jpg","","0","2","0.00","17.50"
"https://movepark.co/wp-content/uploads/2023/06/IMG_5964-copy-scaled.jpg","","0","2","0.00","26.00"
"https://movepark.co/wp-content/uploads/2023/06/IMG_6119-copy-scaled.jpg","","0","1","0.00","4.00"
"https://movepark.co/wp-content/uploads/2023/06/estacionamento-aeroporto-afonso-pena-cwb-curitiba.jpeg","CWB","0","1","0.00","14.00"
"https://movepark.co/wp-content/uploads/2023/06/estacionamento-aeroporto-curitiba-cwb.jpeg","CWB","0","1","0.00","18.00"
"https://movepark.co/wp-content/uploads/2023/06/estacionamento-perto-aeroporto-afonso-pena.jpeg","CWB","0","3","0.00","18.00"
"https://movepark.co/wp-content/uploads/2023/06/melhor-estacionamento-aeroporto-afonso-pena.jpeg","CWB","0","1","0.00","16.00"
"https://movepark.co/wp-content/uploads/2023/07/estacionamento-proximo-aeroporto-guarulhos.jpg","GRU","0","1","0.00","13.00"
"https://movepark.co/wp-content/uploads/2023/08/DJI_0036-copy-scaled.jpg","","0","1","0.00","21.00"
"https://movepark.co/wp-content/uploads/2024/01/2ef4cb69ab9d39cc34ef3a1f909e43b0-gpMedium.jpeg","","0","5","0.00","18.20"
"https://movepark.co/wp-content/uploads/2024/01/Aeroporto-de-Curitiba-scaled-1.jpeg","CWB","0","21","0.00","9.67"
"https://movepark.co/wp-content/uploads/2024/01/aeroporto_curitiba.jpeg","CWB","0","4","0.00","21.75"
"https://movepark.co/wp-content/uploads/2024/01/c2beee395e2269227a10184649a8f62d-gpMedium.jpeg","","0","1","0.00","22.00"
"https://movepark.co/wp-content/uploads/2024/01/estacionamento-gru-airport-cumbica.jpeg","GRU","0","3","0.00","7.00"
"https://movepark.co/wp-content/uploads/2024/02/como-escolher-o-melhor-estacionamento-aeroporto-viracopos.jpg","VCP","0","12","0.00","20.50"
"https://movepark.co/wp-content/uploads/2024/03/estacionamento-aeroporto-guarulhos-com-traslado.jpeg","GRU","0","1","0.00","7.00"
"https://movepark.co/wp-content/uploads/2024/03/estacionamento-aeroporto-viracopos-campinas.jpg","VCP","0","1","0.00","16.00"
"https://movepark.co/wp-content/uploads/2024/06/aeroporto-de-lisboa.jpg","","0","8","0.00","16.00"
"https://movepark.co/wp-content/uploads/2024/06/lisboa-aeroporto.jpg","","0","5","0.00","15.20"
"https://movepark.co/wp-content/uploads/2024/06/mapa-estacionamento-aeroporto-guarulhos.jpg","GRU","0","49","0.00","20.53"
"https://movepark.co/wp-content/uploads/2024/07/aeroporto-confins-interno.jpg","CNF","0","23","0.00","17.04"
"https://movepark.co/wp-content/uploads/2024/07/aeroporto-confins.jpg","CNF","0","2","0.00","14.50"
"https://movepark.co/wp-content/uploads/2024/07/aeroporto-congonhas.webp","","0","29","0.00","14.69"
"https://movepark.co/wp-content/uploads/2025/01/guia-completo-estacionamento-aeroporto-confins.jpeg","CNF","0","4","0.00","18.75"
"https://movepark.co/wp-content/uploads/2025/01/guia-completo-estacionamento-aeroporto-congonhas-sp.webp","","0","2","0.00","8.00"
"https://movepark.co/wp-content/uploads/2025/02/estacionamento-aeroporto-confins-364x256.webp","CNF","0","1","0.00","21.00"
"https://movepark.co/wp-content/uploads/2025/02/estacionamento-aeroporto-curitiba-afonso-pena.webp","CWB","0","1","0.00","24.00"
"https://movepark.co/wp-content/uploads/2025/02/estacionamento-aeroporto-navegantes.webp","","0","1","0.00","4.00"
"https://movepark.co/wp-content/uploads/2025/02/estacionamento-congonhas.webp","","0","2","0.00","11.50"
"https://movepark.co/wp-content/uploads/2025/03/Aeropark-Parking-Photo-1.jpg","","0","3","0.00","18.67"
"https://movepark.co/wp-content/uploads/2025/03/Aeropark-Parking-Photo-4.jpg","","0","1","0.00","12.00"
"https://movepark.co/wp-content/uploads/2025/03/Aeropark-Parking-Photo-6.jpg","","0","2","0.00","6.00"
"https://movepark.co/wp-content/uploads/2025/03/Aeropark-Parking-Photo.jpg","","0","1","0.00","27.00"
"https://movepark.co/wp-content/uploads/2025/07/Foto-2-2-scaled.jpeg","","0","1","0.00","6.00"
"https://movepark.co/wp-content/uploads/2025/07/Screenshot-2025-07-01-at-09.37.31.png","","0","10","0.00","16.70"
"https://movepark.co/wp-content/uploads/2025/09/estacionamento-aeroporto-guarulhos-movepark-364x256.png","GRU","0","2","0.00","13.50"
"https://movepark.co/wp-content/uploads/2025/09/estacionamento-aeroporto-guarulhos-movepark.png","GRU","0","1","0.00","59.00"
"https://movepark.co/wp-content/uploads/2025/09/estacionamento-vcp-aeroporto-campinas-364x256.jpg","VCP","0","1","0.00","22.00"
"https://movepark.co/wp-content/uploads/2025/09/movepark-estacionamento-aeroporto-guarulhos-parceiro-364x256.jpg","GRU","0","1","0.00","13.00"
"https://movepark.co/wp-content/uploads/2025/09/qual-melhor-estacionamento-aeroporto-viracopos-1024x683.jpg","VCP","0","1","0.00","16.00"
"https://movepark.co/wp-content/uploads/2025/09/qual-melhor-estacionamento-aeroporto-viracopos-364x256.jpg","VCP","0","1","0.00","7.00"
"https://movepark.co/wp-content/uploads/2025/11/2023-09-20.webp","","0","2","0.00","7.00"
"https://moveparking.movepark.co/","","0","36","0.00","10.47"
"https://n8n.movepark.co/","","0","36","0.00","11.50"
"https://nationpark.movepark.co/aeroporto-afonso-pena/vaga-coberta","CWB","0","290","0.00","11.37"
"https://nationpark.movepark.co/aeroporto-afonso-pena/vaga-descoberta","CWB","0","130","0.00","13.92"
"https://nationpark.movepark.co/aeroporto-afonso-pena/vaga-descoberta/vehicle","CWB","0","79","0.00","15.51"
"https://nationpark.movepark.co/login","","0","2","0.00","8.50"
"https://nationpark.movepark.co/login?callbackUrl=%2Fprofile%2Fvehicles","","0","4","0.00","6.75"
"https://nationpark.movepark.co/minhaconta/login","","0","40","0.00","11.63"
"https://nationpark.movepark.co/privacy-policy","","0","19","0.00","30.84"
"https://nationpark.movepark.co/pt-br/aeroporto-afonso-pena/vaga-coberta","CWB","0","3","0.00","5.00"
"https://nine.movepark.co/","","0","5","0.00","40.80"
"https://plenty.movepark.co/paris/vaga-coberta","","0","3","0.00","7.67"
"https://plenty.movepark.co/privacy-policy","","0","15","0.00","15.47"
"https://redpark.movepark.co/","","0","5","0.00","55.60"
"https://skypark.movepark.co/login?callbackUrl=%2Fprofile","","0","1","0.00","7.00"
"https://skypark.movepark.co/login?callbackUrl=%2Fprofile%2Fmy-reservations","","0","3","0.00","9.67"
"https://virapark.movepark.co/?trk=public_profile_project-title","","0","2","0.00","7.50"
"https://virapark.movepark.co/[category]/[product]","","0","14","0.00","21.29"
"https://virapark.movepark.co/[category]/[product]/vehicle","","0","37","0.00","21.35"
"https://virapark.movepark.co/login?callbackUrl=%2Fprofile%2Fmy-reservations","","0","6","0.00","7.50"
"https://virapark.movepark.co/privacy-policy","","0","1","0.00","1.00"
"https://virapark.movepark.co/virapark/vaga-coberta","","0","3","0.00","1.67"
"https://virapark.movepark.co/virapark/vaga-coberta/payment","","0","7","0.00","38.14"
"https://virapark.movepark.co/virapark/vaga-coberta/vehicle","","0","3","0.00","30.33"
"https://www.movepark.co/blog/top-3-estacionamentos-do-aeroporto-de-confins/","CNF","0","23","0.00","3.26"
"https://www.movepark.co/blog/top-3-estacionamentos-do-aeroporto-de-congonhas/","","0","2","0.00","1.50"
